2025-06-23 14:24:09 | INFO | root | test_add_to_cart.py:23 | Starting test for user: standard_user
2025-06-23 14:41:50 | INFO | root | test_login_page.py:52 | Proper error shown for invalid user: problem_uerser
2025-06-23 14:41:50 | INFO | root | test_login_page.py:43 | === Testing invalid login for user: per12formance_glitch_user ===
2025-06-23 14:41:51 | INFO | root | test_login_page.py:52 | Proper error shown for invalid user: per12formance_glitch_user
2025-06-23 14:41:51 | INFO | root | test_login_page.py:43 | === Testing invalid login for user: er3eror_user ===
2025-06-23 14:41:51 | INFO | root | test_login_page.py:52 | Proper error shown for invalid user: er3eror_user
2025-06-23 14:41:51 | INFO | root | test_login_page.py:43 | === Testing invalid login for user: visual_u45ser ===
2025-06-23 14:41:51 | INFO | root | test_login_page.py:52 | Proper error shown for invalid user: visual_u45ser
2025-06-23 14:44:34 | INFO | root | test_add_to_cart.py:23 | Starting test for user: standard_user
2025-06-23 14:44:35 | INFO | root | test_add_to_cart.py:31 | Login successful.
2025-06-23 14:44:35 | INFO | root | test_add_to_cart.py:33 | Adding all items to the cart.
2025-06-23 14:44:36 | INFO | root | test_add_to_cart.py:35 | Items added: ['Sauce Labs Backpack', 'Sauce Labs Bike Light', 'Sauce Labs Bolt T-Shirt', 'Sauce Labs Fleece Jacket', 'Sauce Labs Onesie', 'Test.allTheThings() T-Shirt (Red)']
2025-06-23 14:44:36 | INFO | root | test_add_to_cart.py:38 | Navigating to cart page.
2025-06-23 14:44:36 | INFO | root | test_add_to_cart.py:40 | Cart page loaded successfully.
2025-06-23 14:44:36 | INFO | root | test_add_to_cart.py:42 | Removing 2 items from the cart.
2025-06-23 14:44:46 | INFO | root | test_add_to_cart.py:44 | Items removed: []
2025-06-23 14:44:51 | INFO | root | test_checkout_items.py:35 | Starting test for user: standard_user
2025-06-23 14:44:53 | INFO | root | test_checkout_items.py:43 | Login successful.
2025-06-23 14:44:53 | INFO | root | test_checkout_items.py:45 | Adding all items to the cart.
2025-06-23 14:44:53 | INFO | root | test_checkout_items.py:47 | Items added: ['Sauce Labs Backpack', 'Sauce Labs Bike Light', 'Sauce Labs Bolt T-Shirt', 'Sauce Labs Fleece Jacket', 'Sauce Labs Onesie', 'Test.allTheThings() T-Shirt (Red)']
2025-06-23 14:44:53 | INFO | root | test_checkout_items.py:50 | Navigating to cart page.
2025-06-23 14:44:53 | INFO | root | test_checkout_items.py:52 | Cart page loaded successfully.
2025-06-23 14:44:53 | INFO | root | test_checkout_items.py:54 | Removing 2 items from the cart.
2025-06-23 14:45:03 | INFO | root | test_checkout_items.py:56 | Items removed: []
2025-06-23 14:45:09 | INFO | root | test_login_page.py:24 | === Testing valid login for user: standard_user ===
2025-06-23 14:45:09 | INFO | root | test_login_page.py:33 | Login successful for user: standard_user
2025-06-23 14:45:09 | INFO | root | test_login_page.py:24 | === Testing valid login for user: problem_user ===
2025-06-23 14:45:10 | INFO | root | test_login_page.py:33 | Login successful for user: problem_user
2025-06-23 14:45:10 | INFO | root | test_login_page.py:24 | === Testing valid login for user: performance_glitch_user ===
2025-06-23 14:45:10 | INFO | root | test_login_page.py:33 | Login successful for user: performance_glitch_user
2025-06-23 14:45:10 | INFO | root | test_login_page.py:24 | === Testing valid login for user: error_user ===
2025-06-23 14:45:10 | INFO | root | test_login_page.py:33 | Login successful for user: error_user
2025-06-23 14:45:10 | INFO | root | test_login_page.py:24 | === Testing valid login for user: visual_user ===
2025-06-23 14:45:11 | INFO | root | test_login_page.py:33 | Login successful for user: visual_user
2025-06-23 14:45:16 | INFO | root | test_login_page.py:43 | === Testing invalid login for user: standa123rd_user ===
2025-06-23 14:45:17 | INFO | root | test_login_page.py:52 | Proper error shown for invalid user: standa123rd_user
2025-06-23 14:45:17 | INFO | root | test_login_page.py:43 | === Testing invalid login for user: loc34ked_out_user ===
2025-06-23 14:45:17 | INFO | root | test_login_page.py:52 | Proper error shown for invalid user: loc34ked_out_user
2025-06-23 14:45:17 | INFO | root | test_login_page.py:43 | === Testing invalid login for user: problem_uerser ===
2025-06-23 14:45:18 | INFO | root | test_login_page.py:52 | Proper error shown for invalid user: problem_uerser
2025-06-23 14:45:18 | INFO | root | test_login_page.py:43 | === Testing invalid login for user: per12formance_glitch_user ===
2025-06-23 14:45:18 | INFO | root | test_login_page.py:52 | Proper error shown for invalid user: per12formance_glitch_user
2025-06-23 14:45:18 | INFO | root | test_login_page.py:43 | === Testing invalid login for user: er3eror_user ===
2025-06-23 14:45:18 | INFO | root | test_login_page.py:52 | Proper error shown for invalid user: er3eror_user
2025-06-23 14:45:18 | INFO | root | test_login_page.py:43 | === Testing invalid login for user: visual_u45ser ===
2025-06-23 14:45:19 | INFO | root | test_login_page.py:52 | Proper error shown for invalid user: visual_u45ser
2025-06-23 14:46:13 | INFO | root | test_add_to_cart.py:23 | Starting test for user: standard_user
2025-06-23 14:46:14 | INFO | root | test_add_to_cart.py:31 | Login successful.
2025-06-23 14:46:14 | INFO | root | test_add_to_cart.py:33 | Adding all items to the cart.
2025-06-23 14:46:15 | INFO | root | test_add_to_cart.py:35 | Items added: ['Sauce Labs Backpack', 'Sauce Labs Bike Light', 'Sauce Labs Bolt T-Shirt', 'Sauce Labs Fleece Jacket', 'Sauce Labs Onesie', 'Test.allTheThings() T-Shirt (Red)']
2025-06-23 14:46:15 | INFO | root | test_add_to_cart.py:38 | Navigating to cart page.
2025-06-23 14:46:15 | INFO | root | test_add_to_cart.py:40 | Cart page loaded successfully.
2025-06-23 14:46:15 | INFO | root | test_add_to_cart.py:42 | Removing 2 items from the cart.
2025-06-23 14:46:30 | INFO | root | test_checkout_items.py:35 | Starting test for user: standard_user
2025-06-23 14:46:31 | INFO | root | test_checkout_items.py:43 | Login successful.
2025-06-23 14:46:31 | INFO | root | test_checkout_items.py:45 | Adding all items to the cart.
2025-06-23 14:46:32 | INFO | root | test_checkout_items.py:47 | Items added: ['Sauce Labs Backpack', 'Sauce Labs Bike Light', 'Sauce Labs Bolt T-Shirt', 'Sauce Labs Fleece Jacket', 'Sauce Labs Onesie', 'Test.allTheThings() T-Shirt (Red)']
2025-06-23 14:46:32 | INFO | root | test_checkout_items.py:50 | Navigating to cart page.
2025-06-23 14:46:32 | INFO | root | test_checkout_items.py:52 | Cart page loaded successfully.
2025-06-23 14:46:32 | INFO | root | test_checkout_items.py:54 | Removing 2 items from the cart.
2025-06-23 14:46:50 | INFO | root | test_login_page.py:43 | === Testing invalid login for user: standa123rd_user ===
2025-06-23 14:46:51 | INFO | root | test_login_page.py:52 | Proper error shown for invalid user: standa123rd_user
2025-06-23 14:46:51 | INFO | root | test_login_page.py:43 | === Testing invalid login for user: loc34ked_out_user ===
2025-06-23 14:46:51 | INFO | root | test_login_page.py:52 | Proper error shown for invalid user: loc34ked_out_user
2025-06-23 14:46:51 | INFO | root | test_login_page.py:43 | === Testing invalid login for user: problem_uerser ===
2025-06-23 14:46:51 | INFO | root | test_login_page.py:52 | Proper error shown for invalid user: problem_uerser
2025-06-23 14:46:51 | INFO | root | test_login_page.py:43 | === Testing invalid login for user: per12formance_glitch_user ===
2025-06-23 14:46:52 | INFO | root | test_login_page.py:52 | Proper error shown for invalid user: per12formance_glitch_user
2025-06-23 14:46:52 | INFO | root | test_login_page.py:43 | === Testing invalid login for user: er3eror_user ===
2025-06-23 14:46:52 | INFO | root | test_login_page.py:52 | Proper error shown for invalid user: er3eror_user
2025-06-23 14:46:52 | INFO | root | test_login_page.py:43 | === Testing invalid login for user: visual_u45ser ===
2025-06-23 14:46:52 | INFO | root | test_login_page.py:52 | Proper error shown for invalid user: visual_u45ser
2025-06-23 14:47:36 | INFO | root | test_add_to_cart.py:23 | Starting test for user: standard_user
2025-06-23 14:47:37 | INFO | root | test_add_to_cart.py:31 | Login successful.
2025-06-23 14:47:37 | INFO | root | test_add_to_cart.py:33 | Adding all items to the cart.
2025-06-23 14:47:38 | INFO | root | test_add_to_cart.py:35 | Items added: ['Sauce Labs Backpack', 'Sauce Labs Bike Light', 'Sauce Labs Bolt T-Shirt', 'Sauce Labs Fleece Jacket', 'Sauce Labs Onesie', 'Test.allTheThings() T-Shirt (Red)']
2025-06-23 14:47:38 | INFO | root | test_add_to_cart.py:38 | Navigating to cart page.
2025-06-23 14:47:38 | INFO | root | test_add_to_cart.py:40 | Cart page loaded successfully.
2025-06-23 14:47:38 | INFO | root | test_add_to_cart.py:42 | Removing 2 items from the cart.
2025-06-23 14:47:53 | INFO | root | test_checkout_items.py:35 | Starting test for user: standard_user
2025-06-23 14:47:54 | INFO | root | test_checkout_items.py:43 | Login successful.
2025-06-23 14:47:54 | INFO | root | test_checkout_items.py:45 | Adding all items to the cart.
2025-06-23 14:47:55 | INFO | root | test_checkout_items.py:47 | Items added: ['Sauce Labs Backpack', 'Sauce Labs Bike Light', 'Sauce Labs Bolt T-Shirt', 'Sauce Labs Fleece Jacket', 'Sauce Labs Onesie', 'Test.allTheThings() T-Shirt (Red)']
2025-06-23 14:47:55 | INFO | root | test_checkout_items.py:50 | Navigating to cart page.
2025-06-23 14:47:55 | INFO | root | test_checkout_items.py:52 | Cart page loaded successfully.
2025-06-23 14:47:55 | INFO | root | test_checkout_items.py:54 | Removing 2 items from the cart.
2025-06-23 14:47:56 | INFO | root | test_checkout_items.py:56 | Items removed: ['Sauce Labs Backpack', 'Sauce Labs Bike Light']
2025-06-23 14:47:56 | INFO | root | test_checkout_items.py:60 | Remaining items in cart: ['Sauce Labs Bolt T-Shirt', 'Sauce Labs Fleece Jacket', 'Sauce Labs Onesie', 'Test.allTheThings() T-Shirt (Red)']
2025-06-23 14:47:56 | INFO | root | test_checkout_items.py:69 | Proceeding to checkout with random data.
2025-06-23 14:47:57 | INFO | root | test_checkout_items.py:86 | Checkout completed successfully with: XqtkJb Reyupz, 59986
2025-06-23 14:48:02 | INFO | root | test_login_page.py:24 | === Testing valid login for user: standard_user ===
2025-06-23 14:48:03 | INFO | root | test_login_page.py:33 | Login successful for user: standard_user
2025-06-23 14:48:03 | INFO | root | test_login_page.py:24 | === Testing valid login for user: problem_user ===
2025-06-23 14:48:03 | INFO | root | test_login_page.py:33 | Login successful for user: problem_user
2025-06-23 14:48:03 | INFO | root | test_login_page.py:24 | === Testing valid login for user: performance_glitch_user ===
2025-06-23 14:48:03 | INFO | root | test_login_page.py:33 | Login successful for user: performance_glitch_user
2025-06-23 14:48:03 | INFO | root | test_login_page.py:24 | === Testing valid login for user: error_user ===
2025-06-23 14:48:04 | INFO | root | test_login_page.py:33 | Login successful for user: error_user
2025-06-23 14:48:04 | INFO | root | test_login_page.py:24 | === Testing valid login for user: visual_user ===
2025-06-23 14:48:04 | INFO | root | test_login_page.py:33 | Login successful for user: visual_user
2025-06-23 14:48:09 | INFO | root | test_login_page.py:43 | === Testing invalid login for user: standa123rd_user ===
2025-06-23 14:48:10 | INFO | root | test_login_page.py:52 | Proper error shown for invalid user: standa123rd_user
2025-06-23 14:48:10 | INFO | root | test_login_page.py:43 | === Testing invalid login for user: loc34ked_out_user ===
2025-06-23 14:48:10 | INFO | root | test_login_page.py:52 | Proper error shown for invalid user: loc34ked_out_user
2025-06-23 14:48:10 | INFO | root | test_login_page.py:43 | === Testing invalid login for user: problem_uerser ===
2025-06-23 14:48:10 | INFO | root | test_login_page.py:52 | Proper error shown for invalid user: problem_uerser
2025-06-23 14:48:10 | INFO | root | test_login_page.py:43 | === Testing invalid login for user: per12formance_glitch_user ===
2025-06-23 14:48:11 | INFO | root | test_login_page.py:52 | Proper error shown for invalid user: per12formance_glitch_user
2025-06-23 14:48:11 | INFO | root | test_login_page.py:43 | === Testing invalid login for user: er3eror_user ===
2025-06-23 14:48:11 | INFO | root | test_login_page.py:52 | Proper error shown for invalid user: er3eror_user
2025-06-23 14:48:11 | INFO | root | test_login_page.py:43 | === Testing invalid login for user: visual_u45ser ===
2025-06-23 14:48:11 | INFO | root | test_login_page.py:52 | Proper error shown for invalid user: visual_u45ser
2025-06-23 14:48:34 | INFO | root | test_add_to_cart.py:23 | Starting test for user: standard_user
2025-06-23 14:48:36 | INFO | root | test_add_to_cart.py:31 | Login successful.
2025-06-23 14:48:36 | INFO | root | test_add_to_cart.py:33 | Adding all items to the cart.
2025-06-23 14:48:36 | INFO | root | test_add_to_cart.py:35 | Items added: ['Sauce Labs Backpack', 'Sauce Labs Bike Light', 'Sauce Labs Bolt T-Shirt', 'Sauce Labs Fleece Jacket', 'Sauce Labs Onesie', 'Test.allTheThings() T-Shirt (Red)']
2025-06-23 14:48:36 | INFO | root | test_add_to_cart.py:38 | Navigating to cart page.
2025-06-23 14:48:38 | INFO | root | test_add_to_cart.py:40 | Cart page loaded successfully.
2025-06-23 14:48:38 | INFO | root | test_add_to_cart.py:42 | Removing 2 items from the cart.
2025-06-23 14:48:40 | INFO | root | test_add_to_cart.py:44 | Items removed: ['Sauce Labs Backpack', 'Sauce Labs Bike Light']
2025-06-23 14:48:40 | INFO | root | test_add_to_cart.py:48 | Remaining items in cart: ['Sauce Labs Bolt T-Shirt', 'Sauce Labs Fleece Jacket', 'Sauce Labs Onesie', 'Test.allTheThings() T-Shirt (Red)']
2025-06-23 14:48:40 | INFO | root | test_add_to_cart.py:57 | Test completed successfully.
2025-06-23 14:48:44 | INFO | root | test_checkout_items.py:35 | Starting test for user: standard_user
2025-06-23 14:48:46 | INFO | root | test_checkout_items.py:43 | Login successful.
2025-06-23 14:48:46 | INFO | root | test_checkout_items.py:45 | Adding all items to the cart.
2025-06-23 14:48:46 | INFO | root | test_checkout_items.py:47 | Items added: ['Sauce Labs Backpack', 'Sauce Labs Bike Light', 'Sauce Labs Bolt T-Shirt', 'Sauce Labs Fleece Jacket', 'Sauce Labs Onesie', 'Test.allTheThings() T-Shirt (Red)']
2025-06-23 14:48:46 | INFO | root | test_checkout_items.py:50 | Navigating to cart page.
2025-06-23 14:48:47 | INFO | root | test_checkout_items.py:52 | Cart page loaded successfully.
2025-06-23 14:48:47 | INFO | root | test_checkout_items.py:54 | Removing 2 items from the cart.
2025-06-23 14:48:49 | INFO | root | test_checkout_items.py:56 | Items removed: ['Sauce Labs Backpack', 'Sauce Labs Bike Light']
2025-06-23 14:48:49 | INFO | root | test_checkout_items.py:60 | Remaining items in cart: ['Sauce Labs Bolt T-Shirt', 'Sauce Labs Fleece Jacket', 'Sauce Labs Onesie', 'Test.allTheThings() T-Shirt (Red)']
2025-06-23 14:48:49 | INFO | root | test_checkout_items.py:69 | Proceeding to checkout with random data.
2025-06-23 14:48:50 | INFO | root | test_checkout_items.py:86 | Checkout completed successfully with: KPnFPJ skatiA, 15572
2025-06-23 14:48:55 | INFO | root | test_login_page.py:24 | === Testing valid login for user: standard_user ===
2025-06-23 14:48:55 | INFO | root | test_login_page.py:33 | Login successful for user: standard_user
2025-06-23 14:48:55 | INFO | root | test_login_page.py:24 | === Testing valid login for user: problem_user ===
2025-06-23 14:48:56 | INFO | root | test_login_page.py:33 | Login successful for user: problem_user
2025-06-23 14:48:56 | INFO | root | test_login_page.py:24 | === Testing valid login for user: performance_glitch_user ===
2025-06-23 14:48:56 | INFO | root | test_login_page.py:33 | Login successful for user: performance_glitch_user
2025-06-23 14:48:56 | INFO | root | test_login_page.py:24 | === Testing valid login for user: error_user ===
2025-06-23 14:48:56 | INFO | root | test_login_page.py:33 | Login successful for user: error_user
2025-06-23 14:48:56 | INFO | root | test_login_page.py:24 | === Testing valid login for user: visual_user ===
2025-06-23 14:48:57 | INFO | root | test_login_page.py:33 | Login successful for user: visual_user
2025-06-23 14:49:02 | INFO | root | test_login_page.py:43 | === Testing invalid login for user: standa123rd_user ===
2025-06-23 14:49:03 | INFO | root | test_login_page.py:52 | Proper error shown for invalid user: standa123rd_user
2025-06-23 14:49:03 | INFO | root | test_login_page.py:43 | === Testing invalid login for user: loc34ked_out_user ===
2025-06-23 14:49:03 | INFO | root | test_login_page.py:52 | Proper error shown for invalid user: loc34ked_out_user
2025-06-23 14:49:03 | INFO | root | test_login_page.py:43 | === Testing invalid login for user: problem_uerser ===
2025-06-23 14:49:03 | INFO | root | test_login_page.py:52 | Proper error shown for invalid user: problem_uerser
2025-06-23 14:49:03 | INFO | root | test_login_page.py:43 | === Testing invalid login for user: per12formance_glitch_user ===
2025-06-23 14:49:04 | INFO | root | test_login_page.py:52 | Proper error shown for invalid user: per12formance_glitch_user
2025-06-23 14:49:04 | INFO | root | test_login_page.py:43 | === Testing invalid login for user: er3eror_user ===
2025-06-23 14:49:04 | INFO | root | test_login_page.py:52 | Proper error shown for invalid user: er3eror_user
2025-06-23 14:49:04 | INFO | root | test_login_page.py:43 | === Testing invalid login for user: visual_u45ser ===
2025-06-23 14:49:05 | INFO | root | test_login_page.py:52 | Proper error shown for invalid user: visual_u45ser
2025-06-23 14:49:14 | INFO | root | test_add_to_cart.py:23 | Starting test for user: standard_user
2025-06-23 14:49:15 | INFO | root | test_add_to_cart.py:31 | Login successful.
2025-06-23 14:49:15 | INFO | root | test_add_to_cart.py:33 | Adding all items to the cart.
2025-06-23 14:49:16 | INFO | root | test_add_to_cart.py:35 | Items added: ['Sauce Labs Backpack', 'Sauce Labs Bike Light', 'Sauce Labs Bolt T-Shirt', 'Sauce Labs Fleece Jacket', 'Sauce Labs Onesie', 'Test.allTheThings() T-Shirt (Red)']
2025-06-23 14:49:16 | INFO | root | test_add_to_cart.py:38 | Navigating to cart page.
2025-06-23 14:49:17 | INFO | root | test_add_to_cart.py:40 | Cart page loaded successfully.
2025-06-23 14:49:17 | INFO | root | test_add_to_cart.py:42 | Removing 2 items from the cart.
2025-06-23 14:49:19 | INFO | root | test_add_to_cart.py:44 | Items removed: ['Sauce Labs Backpack', 'Sauce Labs Bike Light']
2025-06-23 14:49:19 | INFO | root | test_add_to_cart.py:48 | Remaining items in cart: ['Sauce Labs Bolt T-Shirt', 'Sauce Labs Fleece Jacket', 'Sauce Labs Onesie', 'Test.allTheThings() T-Shirt (Red)']
2025-06-23 14:49:19 | INFO | root | test_add_to_cart.py:57 | Test completed successfully.
2025-06-23 14:49:23 | INFO | root | test_checkout_items.py:35 | Starting test for user: standard_user
2025-06-23 14:49:25 | INFO | root | test_checkout_items.py:43 | Login successful.
2025-06-23 14:49:25 | INFO | root | test_checkout_items.py:45 | Adding all items to the cart.
2025-06-23 14:49:25 | INFO | root | test_checkout_items.py:47 | Items added: ['Sauce Labs Backpack', 'Sauce Labs Bike Light', 'Sauce Labs Bolt T-Shirt', 'Sauce Labs Fleece Jacket', 'Sauce Labs Onesie', 'Test.allTheThings() T-Shirt (Red)']
2025-06-23 14:49:25 | INFO | root | test_checkout_items.py:50 | Navigating to cart page.
2025-06-23 14:49:26 | INFO | root | test_checkout_items.py:52 | Cart page loaded successfully.
2025-06-23 14:49:26 | INFO | root | test_checkout_items.py:54 | Removing 2 items from the cart.
2025-06-23 14:49:29 | INFO | root | test_checkout_items.py:56 | Items removed: ['Sauce Labs Backpack', 'Sauce Labs Bike Light']
2025-06-23 14:49:29 | INFO | root | test_checkout_items.py:60 | Remaining items in cart: ['Sauce Labs Bolt T-Shirt', 'Sauce Labs Fleece Jacket', 'Sauce Labs Onesie', 'Test.allTheThings() T-Shirt (Red)']
2025-06-23 14:49:29 | INFO | root | test_checkout_items.py:69 | Proceeding to checkout with random data.
2025-06-23 14:49:29 | INFO | root | test_checkout_items.py:86 | Checkout completed successfully with: zCSXGq JtgobD, 20069
2025-06-23 14:49:35 | INFO | root | test_login_page.py:24 | === Testing valid login for user: standard_user ===
2025-06-23 14:49:35 | INFO | root | test_login_page.py:33 | Login successful for user: standard_user
2025-06-23 14:49:35 | INFO | root | test_login_page.py:24 | === Testing valid login for user: problem_user ===
2025-06-23 14:49:35 | INFO | root | test_login_page.py:33 | Login successful for user: problem_user
2025-06-23 14:49:35 | INFO | root | test_login_page.py:24 | === Testing valid login for user: performance_glitch_user ===
2025-06-23 14:49:36 | INFO | root | test_login_page.py:33 | Login successful for user: performance_glitch_user
2025-06-23 14:49:36 | INFO | root | test_login_page.py:24 | === Testing valid login for user: error_user ===
2025-06-23 14:49:36 | INFO | root | test_login_page.py:33 | Login successful for user: error_user
2025-06-23 14:49:36 | INFO | root | test_login_page.py:24 | === Testing valid login for user: visual_user ===
2025-06-23 14:49:36 | INFO | root | test_login_page.py:33 | Login successful for user: visual_user
2025-06-23 14:49:42 | INFO | root | test_login_page.py:43 | === Testing invalid login for user: standa123rd_user ===
2025-06-23 14:49:42 | INFO | root | test_login_page.py:52 | Proper error shown for invalid user: standa123rd_user
2025-06-23 14:49:42 | INFO | root | test_login_page.py:43 | === Testing invalid login for user: loc34ked_out_user ===
2025-06-23 14:49:42 | INFO | root | test_login_page.py:52 | Proper error shown for invalid user: loc34ked_out_user
2025-06-23 14:49:43 | INFO | root | test_login_page.py:43 | === Testing invalid login for user: problem_uerser ===
2025-06-23 14:49:43 | INFO | root | test_login_page.py:52 | Proper error shown for invalid user: problem_uerser
2025-06-23 14:49:43 | INFO | root | test_login_page.py:43 | === Testing invalid login for user: per12formance_glitch_user ===
2025-06-23 14:49:43 | INFO | root | test_login_page.py:52 | Proper error shown for invalid user: per12formance_glitch_user
2025-06-23 14:49:43 | INFO | root | test_login_page.py:43 | === Testing invalid login for user: er3eror_user ===
2025-06-23 14:49:44 | INFO | root | test_login_page.py:52 | Proper error shown for invalid user: er3eror_user
2025-06-23 14:49:44 | INFO | root | test_login_page.py:43 | === Testing invalid login for user: visual_u45ser ===
2025-06-23 14:49:44 | INFO | root | test_login_page.py:52 | Proper error shown for invalid user: visual_u45ser
2025-06-23 14:50:36 | INFO | root | test_add_to_cart.py:23 | Starting test for user: standard_user
2025-06-23 14:50:38 | INFO | root | test_add_to_cart.py:31 | Login successful.
2025-06-23 14:50:38 | INFO | root | test_add_to_cart.py:33 | Adding all items to the cart.
2025-06-23 14:50:38 | INFO | root | test_add_to_cart.py:35 | Items added: ['Sauce Labs Backpack', 'Sauce Labs Bike Light', 'Sauce Labs Bolt T-Shirt', 'Sauce Labs Fleece Jacket', 'Sauce Labs Onesie', 'Test.allTheThings() T-Shirt (Red)']
2025-06-23 14:50:38 | INFO | root | test_add_to_cart.py:38 | Navigating to cart page.
2025-06-23 14:50:40 | INFO | root | test_add_to_cart.py:40 | Cart page loaded successfully.
2025-06-23 14:50:40 | INFO | root | test_add_to_cart.py:42 | Removing 2 items from the cart.
2025-06-23 14:50:42 | INFO | root | test_add_to_cart.py:44 | Items removed: ['Sauce Labs Backpack', 'Sauce Labs Bike Light']
2025-06-23 14:50:42 | INFO | root | test_add_to_cart.py:48 | Remaining items in cart: ['Sauce Labs Bolt T-Shirt', 'Sauce Labs Fleece Jacket', 'Sauce Labs Onesie', 'Test.allTheThings() T-Shirt (Red)']
2025-06-23 14:50:42 | INFO | root | test_add_to_cart.py:57 | Test completed successfully.
2025-06-23 14:50:46 | INFO | root | test_checkout_items.py:35 | Starting test for user: standard_user
2025-06-23 14:50:48 | INFO | root | test_checkout_items.py:43 | Login successful.
2025-06-23 14:50:48 | INFO | root | test_checkout_items.py:45 | Adding all items to the cart.
2025-06-23 14:50:48 | INFO | root | test_checkout_items.py:47 | Items added: ['Sauce Labs Backpack', 'Sauce Labs Bike Light', 'Sauce Labs Bolt T-Shirt', 'Sauce Labs Fleece Jacket', 'Sauce Labs Onesie', 'Test.allTheThings() T-Shirt (Red)']
2025-06-23 14:50:48 | INFO | root | test_checkout_items.py:50 | Navigating to cart page.
2025-06-23 14:50:49 | INFO | root | test_checkout_items.py:52 | Cart page loaded successfully.
2025-06-23 14:50:49 | INFO | root | test_checkout_items.py:54 | Removing 2 items from the cart.
2025-06-23 14:50:51 | INFO | root | test_checkout_items.py:56 | Items removed: ['Sauce Labs Backpack', 'Sauce Labs Bike Light']
2025-06-23 14:50:51 | INFO | root | test_checkout_items.py:60 | Remaining items in cart: ['Sauce Labs Bolt T-Shirt', 'Sauce Labs Fleece Jacket', 'Sauce Labs Onesie', 'Test.allTheThings() T-Shirt (Red)']
2025-06-23 14:50:51 | INFO | root | test_checkout_items.py:69 | Proceeding to checkout with random data.
2025-06-23 14:50:52 | INFO | root | test_checkout_items.py:86 | Checkout completed successfully with: AayRuH QRWEgv, 61099
2025-06-23 14:50:57 | INFO | root | test_login_page.py:24 | === Testing valid login for user: standard_user ===
2025-06-23 14:50:58 | INFO | root | test_login_page.py:33 | Login successful for user: standard_user
2025-06-23 14:50:58 | INFO | root | test_login_page.py:24 | === Testing valid login for user: problem_user ===
2025-06-23 14:50:58 | INFO | root | test_login_page.py:33 | Login successful for user: problem_user
2025-06-23 14:50:58 | INFO | root | test_login_page.py:24 | === Testing valid login for user: performance_glitch_user ===
2025-06-23 14:50:59 | INFO | root | test_login_page.py:33 | Login successful for user: performance_glitch_user
2025-06-23 14:50:59 | INFO | root | test_login_page.py:24 | === Testing valid login for user: error_user ===
2025-06-23 14:50:59 | INFO | root | test_login_page.py:33 | Login successful for user: error_user
2025-06-23 14:50:59 | INFO | root | test_login_page.py:24 | === Testing valid login for user: visual_user ===
2025-06-23 14:50:59 | INFO | root | test_login_page.py:33 | Login successful for user: visual_user
2025-06-23 14:51:05 | INFO | root | test_login_page.py:43 | === Testing invalid login for user: standa123rd_user ===
2025-06-23 14:51:05 | INFO | root | test_login_page.py:52 | Proper error shown for invalid user: standa123rd_user
2025-06-23 14:51:05 | INFO | root | test_login_page.py:43 | === Testing invalid login for user: loc34ked_out_user ===
2025-06-23 14:51:06 | INFO | root | test_login_page.py:52 | Proper error shown for invalid user: loc34ked_out_user
2025-06-23 14:51:06 | INFO | root | test_login_page.py:43 | === Testing invalid login for user: problem_uerser ===
2025-06-23 14:51:06 | INFO | root | test_login_page.py:52 | Proper error shown for invalid user: problem_uerser
2025-06-23 14:51:06 | INFO | root | test_login_page.py:43 | === Testing invalid login for user: per12formance_glitch_user ===
2025-06-23 14:51:06 | INFO | root | test_login_page.py:52 | Proper error shown for invalid user: per12formance_glitch_user
2025-06-23 14:51:06 | INFO | root | test_login_page.py:43 | === Testing invalid login for user: er3eror_user ===
2025-06-23 14:51:07 | INFO | root | test_login_page.py:52 | Proper error shown for invalid user: er3eror_user
2025-06-23 14:51:07 | INFO | root | test_login_page.py:43 | === Testing invalid login for user: visual_u45ser ===
2025-06-23 14:51:07 | INFO | root | test_login_page.py:52 | Proper error shown for invalid user: visual_u45ser
2025-06-23 14:53:08 | INFO | root | test_add_to_cart.py:23 | Starting test for user: standard_user
2025-06-23 14:53:09 | INFO | root | test_add_to_cart.py:31 | Login successful.
2025-06-23 14:53:09 | INFO | root | test_add_to_cart.py:33 | Adding all items to the cart.
2025-06-23 14:53:10 | INFO | root | test_add_to_cart.py:35 | Items added: ['Sauce Labs Backpack', 'Sauce Labs Bike Light', 'Sauce Labs Bolt T-Shirt', 'Sauce Labs Fleece Jacket', 'Sauce Labs Onesie', 'Test.allTheThings() T-Shirt (Red)']
2025-06-23 14:53:10 | INFO | root | test_add_to_cart.py:38 | Navigating to cart page.
2025-06-23 14:53:11 | INFO | root | test_add_to_cart.py:40 | Cart page loaded successfully.
2025-06-23 14:53:11 | INFO | root | test_add_to_cart.py:42 | Removing 2 items from the cart.
2025-06-23 14:53:13 | INFO | root | test_add_to_cart.py:44 | Items removed: ['Sauce Labs Backpack', 'Sauce Labs Bike Light']
2025-06-23 14:53:13 | INFO | root | test_add_to_cart.py:48 | Remaining items in cart: ['Sauce Labs Bolt T-Shirt', 'Sauce Labs Fleece Jacket', 'Sauce Labs Onesie', 'Test.allTheThings() T-Shirt (Red)']
2025-06-23 14:53:13 | INFO | root | test_add_to_cart.py:57 | Test completed successfully.
2025-06-23 14:53:17 | INFO | root | test_checkout_items.py:35 | Starting test for user: standard_user
2025-06-23 14:53:19 | INFO | root | test_checkout_items.py:43 | Login successful.
